sender,receiver,timestamp,message_length
389,950,2021-07-16 03:00:48,76
1393,1365,2021-07-16 04:07:34,57
1021,322,2021-07-16 06:43:47,68
1252,1565,2021-07-16 07:15:52,55
1496,762,2021-07-16 09:11:16,27
752,594,2021-07-16 10:17:03,35
509,1026,2021-07-16 17:27:56,84
1021,1449,2021-07-16 18:08:16,20
483,821,2021-07-16 21:54:47,41
389,950,2021-07-16 22:35:12,37
1487,161,2021-07-16 22:36:28,24
483,821,2021-07-17 00:11:05,41
317,1184,2021-07-17 01:55:38,76
605,1339,2021-07-17 05:15:33,18
605,1601,2021-07-17 05:17:14,40
605,297,2021-07-17 05:17:48,79
509,1050,2021-07-17 05:28:33,68
509,1026,2021-07-17 05:31:16,68
605,1601,2021-07-17 05:32:48,44
605,1601,2021-07-17 05:37:39,67
1487,1014,2021-07-17 05:43:28,23
389,950,2021-07-17 08:45:26,41
725,1260,2021-07-17 17:11:44,47
605,1601,2021-07-17 19:45:36,52
509,893,2021-07-17 21:58:35,54
389,950,2021-07-17 22:14:22,85
389,1576,2021-07-17 22:14:34,76
389,342,2021-07-18 01:16:20,36
422,1299,2021-07-18 02:53:44,39
605,1339,2021-07-18 04:29:16,56
605,1339,2021-07-18 04:29:49,36
605,734,2021-07-18 04:53:39,55
605,1246,2021-07-18 04:58:11,16
725,859,2021-07-18 05:00:23,10
1393,95,2021-07-18 07:06:13,37
643,1365,2021-07-18 08:06:27,23
1252,1616,2021-07-18 09:18:14,53
1252,1616,2021-07-18 09:21:42,62
1252,1616,2021-07-18 09:24:27,24
1252,1616,2021-07-18 09:34:08,18
509,1026,2021-07-18 15:40:38,30
509,711,2021-07-18 15:42:26,54
509,840,2021-07-18 17:43:44,73
605,431,2021-07-18 19:57:15,80
389,830,2021-07-18 20:04:32,53
1162,913,2021-07-18 20:36:38,59
1510,3,2021-07-18 21:26:59,37
605,431,2021-07-18 21:36:06,88
177,1009,2021-07-18 21:54:25,74
518,1488,2021-07-19 00:55:26,29
1510,3,2021-07-19 01:53:44,48
144,1500,2021-07-19 04:01:21,69
1646,73,2021-07-19 04:42:00,16
1299,1646,2021-07-19 04:46:09,54
1299,1646,2021-07-19 04:46:35,72
1299,1646,2021-07-19 04:48:09,72
752,598,2021-07-19 04:48:12,17
1646,1299,2021-07-19 04:48:16,52
1646,1299,2021-07-19 04:49:31,76
1646,1299,2021-07-19 04:51:26,24
1097,191,2021-07-19 05:51:18,42
1097,1270,2021-07-19 05:52:20,11
389,1630,2021-07-19 05:55:38,69
1646,193,2021-07-19 05:57:22,59
643,1365,2021-07-19 06:39:39,55
128,970,2021-07-19 06:57:18,38
1252,1616,2021-07-19 07:15:35,68
128,970,2021-07-19 07:57:31,76
177,1009,2021-07-19 08:29:40,68
1252,1616,2021-07-19 15:00:42,74
337,1641,2021-07-19 16:15:45,84
1646,193,2021-07-19 17:00:29,67
1500,1624,2021-07-19 17:57:40,75
1500,144,2021-07-19 18:03:31,74
144,1500,2021-07-19 19:17:08,58
725,1624,2021-07-19 19:23:35,73
518,1488,2021-07-19 19:28:09,40
605,1601,2021-07-19 20:52:28,34
389,494,2021-07-19 21:00:12,68
389,494,2021-07-19 21:00:20,56
1317,50,2021-07-19 23:18:41,64
128,1113,2021-07-19 23:50:57,17
1252,1616,2021-07-20 00:37:25,79
370,1617,2021-07-20 00:44:52,41
1487,749,2021-07-20 00:59:13,77
1487,161,2021-07-20 01:00:15,57
1487,1598,2021-07-20 01:01:59,25
518,1488,2021-07-20 01:04:12,78
1510,3,2021-07-20 01:41:37,73
128,1378,2021-07-20 04:06:57,29
1317,919,2021-07-20 04:35:34,46
1021,1539,2021-07-20 04:55:02,27
725,1624,2021-07-20 06:29:13,46
518,1488,2021-07-20 06:32:20,47
1081,32,2021-07-20 06:52:47,26
1500,144,2021-07-20 07:20:52,72
1657,67,2021-07-20 07:37:07,86
1657,1021,2021-07-20 07:40:57,27
1657,1021,2021-07-20 07:41:03,10
1657,1641,2021-07-20 07:44:23,63
1657,713,2021-07-20 07:47:51,68
1657,1641,2021-07-20 07:56:38,43
1657,1641,2021-07-20 07:58:50,24
1657,1641,2021-07-20 07:59:22,37
1252,1616,2021-07-20 08:09:41,14
144,1500,2021-07-20 08:20:07,68
734,249,2021-07-20 17:10:03,85
1142,1185,2021-07-20 17:26:03,78
1657,300,2021-07-20 18:19:43,54
1657,713,2021-07-20 18:45:24,31
1657,523,2021-07-20 18:47:04,35
1657,393,2021-07-20 18:47:55,16
389,1576,2021-07-20 20:01:36,49
1142,1185,2021-07-20 21:59:28,44
725,1624,2021-07-21 00:27:59,21
1665,1049,2021-07-21 01:11:03,14
1665,1113,2021-07-21 01:12:56,51
1665,1113,2021-07-21 01:16:09,76
1665,423,2021-07-21 01:36:55,74
1665,423,2021-07-21 02:11:42,12
1665,1113,2021-07-21 02:12:24,53
337,297,2021-07-21 02:15:46,74
509,1665,2021-07-21 02:21:03,66
509,783,2021-07-21 02:23:52,55
509,783,2021-07-21 02:31:10,86
509,1463,2021-07-21 02:36:12,39
1665,573,2021-07-21 02:54:38,84
1665,573,2021-07-21 02:59:26,17
1665,878,2021-07-21 02:59:44,41
1665,176,2021-07-21 03:00:57,63
1665,509,2021-07-21 03:01:36,29
1665,573,2021-07-21 03:34:53,11
1665,1029,2021-07-21 03:35:05,42
1665,1158,2021-07-21 03:35:40,87
1665,482,2021-07-21 03:36:08,63
1487,161,2021-07-21 03:43:26,32
1487,749,2021-07-21 03:43:58,53
1665,573,2021-07-21 03:59:09,55
1665,1189,2021-07-21 04:01:43,32
1665,1029,2021-07-21 04:07:43,33
1665,1189,2021-07-21 04:08:28,53
1665,176,2021-07-21 04:10:42,21
1665,573,2021-07-21 04:11:54,19
1665,176,2021-07-21 04:12:14,66
1665,1189,2021-07-21 04:23:00,43
1665,573,2021-07-21 04:25:24,83
1665,950,2021-07-21 04:29:13,19
1665,878,2021-07-21 04:30:58,58
1665,573,2021-07-21 04:32:13,39
1665,573,2021-07-21 04:42:05,52
1665,1576,2021-07-21 04:45:22,70
1665,573,2021-07-21 04:50:30,68
518,1488,2021-07-21 04:57:39,85
518,1488,2021-07-21 05:03:48,53
518,1488,2021-07-21 05:47:19,48
1252,1616,2021-07-21 06:03:21,80
337,1648,2021-07-21 07:32:36,76
598,1070,2021-07-21 07:44:29,11
1665,41,2021-07-21 08:05:24,42
1670,1669,2021-07-21 17:19:09,49
518,298,2021-07-21 19:30:53,33
509,1665,2021-07-21 19:41:53,73
509,1026,2021-07-21 19:42:50,13
509,1255,2021-07-21 19:46:48,35
1657,53,2021-07-21 20:37:34,17
1657,53,2021-07-21 21:24:16,41
1487,1226,2021-07-21 22:50:56,11
1487,161,2021-07-21 22:59:32,28
1487,1673,2021-07-21 23:00:54,68
1487,1673,2021-07-21 23:03:03,48
509,1255,2021-07-22 02:17:28,77
518,1488,2021-07-22 02:45:29,65
518,1488,2021-07-22 03:16:10,50
598,1474,2021-07-22 04:17:46,30
1487,42,2021-07-22 06:02:22,54
1500,144,2021-07-22 07:24:15,17
516,1281,2021-07-22 09:06:15,44
144,1500,2021-07-22 14:15:55,18
1443,547,2021-07-22 21:36:59,75
337,317,2021-07-22 22:30:17,58
1487,42,2021-07-22 23:03:16,43
1308,779,2021-07-22 23:06:04,36
1021,322,2021-07-23 00:05:14,30
516,453,2021-07-23 00:15:56,36
605,620,2021-07-23 01:12:52,42
1500,144,2021-07-23 02:32:56,50
1021,249,2021-07-23 04:56:11,22
1021,32,2021-07-23 05:53:19,40
337,367,2021-07-23 08:06:08,39
337,1624,2021-07-23 08:07:10,60
1021,322,2021-07-23 10:27:41,57
1021,249,2021-07-23 10:29:23,25
128,1189,2021-07-23 10:33:01,68
1646,462,2021-07-23 16:55:13,33
1021,249,2021-07-23 20:03:04,36
389,1688,2021-07-23 21:53:37,40
1657,300,2021-07-23 22:29:43,74
317,307,2021-07-23 23:42:36,70
518,1580,2021-07-24 05:28:41,27
1657,1316,2021-07-24 07:46:41,78
1657,1316,2021-07-24 07:49:56,22
1657,1641,2021-07-24 07:50:15,54
128,1189,2021-07-24 08:03:49,55
128,779,2021-07-24 08:04:41,39
469,463,2021-07-24 10:07:06,76
144,1500,2021-07-24 17:55:36,55
337,398,2021-07-24 18:37:53,80
1573,728,2021-07-24 18:48:13,82
162,161,2021-07-24 20:34:50,63
509,1255,2021-07-25 02:56:51,83
518,1540,2021-07-25 03:11:04,42
734,249,2021-07-25 04:39:19,81
734,605,2021-07-25 04:40:12,11
605,734,2021-07-25 04:40:48,45
144,193,2021-07-25 04:44:37,85
734,1667,2021-07-25 04:47:15,78
734,1667,2021-07-25 04:51:08,58
734,1667,2021-07-25 04:52:14,41
605,1667,2021-07-25 05:10:14,61
605,1667,2021-07-25 05:16:34,59
389,1285,2021-07-25 05:50:46,88
389,249,2021-07-25 05:51:04,29
389,249,2021-07-25 05:52:07,64
389,361,2021-07-25 05:52:40,84
389,1413,2021-07-25 06:06:23,86
598,303,2021-07-25 06:28:31,25
605,617,2021-07-25 06:36:48,67
1252,1616,2021-07-25 07:01:05,62
389,361,2021-07-25 07:36:38,67
1487,42,2021-07-25 07:37:04,84
1487,1598,2021-07-25 07:37:48,42
1487,679,2021-07-25 07:54:59,33
1657,144,2021-07-25 09:15:10,57
1657,1565,2021-07-25 09:17:50,66
509,1255,2021-07-25 16:34:19,76
509,1603,2021-07-25 16:36:33,15
1431,1676,2021-07-25 20:18:56,46
389,494,2021-07-25 20:34:41,65
1657,1647,2021-07-25 20:43:36,35
1657,1346,2021-07-25 20:44:28,83
1657,1565,2021-07-25 21:49:01,79
128,606,2021-07-26 03:04:22,22
337,1598,2021-07-26 20:12:12,47
1393,1427,2021-07-28 04:21:42,63
1142,1709,2021-07-29 09:49:42,37
144,1557,2021-07-30 17:15:43,52
1500,144,2021-08-07 16:05:23,85
1431,431,2021-08-07 18:36:05,15
1393,1225,2021-08-08 01:45:30,51
598,652,2021-08-09 02:56:52,48
317,311,2021-08-09 05:55:21,17
1487,620,2021-08-10 01:31:12,61
1657,1730,2021-08-10 03:25:05,31
144,1500,2021-08-10 04:23:29,55
144,142,2021-08-10 04:24:47,59
144,142,2021-08-10 04:30:46,54
144,142,2021-08-10 04:35:20,27
144,142,2021-08-10 04:50:23,76
518,525,2021-08-10 06:40:58,15
1317,652,2021-08-10 07:59:22,68
1510,329,2021-08-10 08:59:10,79
162,132,2021-08-10 21:40:26,78
1317,652,2021-08-11 01:13:02,38
483,189,2021-08-11 02:15:34,48
144,1500,2021-08-11 07:18:41,86
908,1717,2021-08-11 18:12:36,44
725,1624,2021-08-11 21:33:46,13
1317,652,2021-08-12 06:00:12,83
1500,144,2021-08-12 06:44:55,75
1500,708,2021-08-12 07:01:16,37
1021,1449,2021-08-13 01:51:53,60
725,1624,2021-08-13 02:05:01,62
1393,1225,2021-08-13 04:34:01,30
1142,1415,2021-08-13 05:30:45,59
1431,431,2021-08-13 17:20:07,18
1500,708,2021-08-13 21:21:03,82
1431,431,2021-08-14 15:31:25,26
1142,1415,2021-08-15 05:47:47,75
1021,1069,2021-08-15 20:27:36,72
389,249,2021-08-16 01:17:42,22
1142,249,2021-08-16 05:17:25,76
1142,540,2021-08-16 05:26:30,29
1142,249,2021-08-16 05:27:23,88
1142,249,2021-08-16 05:44:42,64
598,652,2021-08-16 08:22:18,17
1142,540,2021-08-16 18:49:38,18
518,249,2021-08-17 00:18:02,58
144,430,2021-08-17 02:04:08,69
1142,1415,2021-08-17 04:53:04,59
518,1346,2021-08-17 17:32:27,77
518,1339,2021-08-17 20:40:12,13
518,1346,2021-08-17 20:55:20,18
518,249,2021-08-17 20:55:57,42
518,1488,2021-08-18 00:22:46,35
518,1346,2021-08-18 00:28:07,37
725,249,2021-08-18 02:14:53,75
1500,1346,2021-08-18 06:16:38,81
518,1346,2021-08-18 06:23:30,21
518,1346,2021-08-18 14:41:24,22
518,1488,2021-08-18 22:02:58,27
605,1713,2021-08-19 23:44:45,79
518,1488,2021-08-21 17:46:52,14
1487,620,2021-08-22 00:01:31,14
1487,1520,2021-08-22 00:03:17,80
1487,974,2021-08-22 07:45:57,40
518,1488,2021-08-23 19:30:10,85
518,1488,2021-08-23 19:32:18,62
1317,3,2021-08-24 01:16:09,68
1487,1520,2021-08-24 01:35:27,19
483,189,2021-08-26 05:27:27,74
144,12,2021-08-28 21:20:29,78
144,9,2021-08-28 21:21:29,24
483,189,2021-08-29 01:16:44,14
144,3,2021-08-30 01:09:00,83
144,12,2021-08-30 01:11:17,46
144,12,2021-08-30 01:15:37,77
144,1758,2021-08-30 01:18:49,16
144,12,2021-08-30 01:20:41,28
144,12,2021-08-30 01:26:01,38
144,12,2021-08-30 01:37:12,81
144,12,2021-08-30 01:44:51,35
144,12,2021-08-30 01:47:59,51
144,12,2021-08-30 01:56:25,84
144,9,2021-08-30 04:48:40,81
1308,9,2021-08-30 21:04:40,19
1308,9,2021-08-30 21:06:26,29
1308,9,2021-08-30 21:06:57,65
1308,9,2021-08-30 21:12:34,29
1308,9,2021-08-30 21:15:51,15
1308,9,2021-08-30 21:26:24,87
144,1758,2021-08-31 05:04:01,84
144,1761,2021-08-31 06:19:51,42
518,1346,2021-08-31 15:34:27,16
509,1026,2021-08-31 23:58:06,27
483,1408,2021-09-01 07:09:39,52
144,1758,2021-09-01 08:02:27,39
1308,9,2021-09-01 16:03:18,86
1308,1716,2021-09-01 21:29:08,43
1308,9,2021-09-01 21:30:06,70
144,1758,2021-09-02 00:57:57,75
1308,9,2021-09-02 21:30:30,50
144,1758,2021-09-03 00:41:19,17
144,1758,2021-09-03 08:23:15,77
1308,1713,2021-09-04 22:35:11,65
1308,1716,2021-09-04 22:36:46,42
389,494,2021-09-05 03:20:37,79
144,1758,2021-09-05 05:10:42,55
144,1758,2021-09-06 07:05:26,35
1308,1716,2021-09-08 04:09:32,60
1780,1255,2021-09-09 07:44:46,32
516,1445,2021-09-10 03:57:53,48
516,1445,2021-09-10 03:57:59,66
516,1445,2021-09-10 03:58:05,18
344,42,2021-09-10 23:31:31,61
1021,1285,2021-09-12 07:31:13,24
516,1724,2021-09-13 06:17:56,66
483,431,2021-09-13 10:21:07,25
1021,1285,2021-09-13 17:03:17,80
483,431,2021-09-13 21:47:48,21
260,430,2021-09-14 02:19:24,88
144,1758,2021-09-14 04:24:07,78
144,1783,2021-09-14 04:29:15,23
144,1783,2021-09-14 04:31:57,34
144,1472,2021-09-14 04:39:09,77
144,1783,2021-09-14 04:52:17,25
144,142,2021-09-14 04:55:47,20
483,431,2021-09-14 09:54:24,79
483,1756,2021-09-15 01:14:49,15
483,249,2021-09-15 01:15:07,85
483,431,2021-09-15 01:15:43,29
483,431,2021-09-15 04:19:36,69
1487,132,2021-09-15 05:58:41,65
1487,620,2021-09-15 06:03:00,12
1487,105,2021-09-15 06:03:44,41
483,431,2021-09-15 06:59:51,28
483,431,2021-09-15 08:04:23,38
483,431,2021-09-15 10:30:34,43
483,249,2021-09-15 10:31:56,77
483,431,2021-09-15 20:14:49,41
483,1756,2021-09-15 20:17:16,13
483,431,2021-09-15 20:54:48,18
483,1756,2021-09-16 03:38:19,40
483,1756,2021-09-16 18:09:14,24
144,1758,2021-09-17 05:19:58,88
144,1472,2021-09-17 05:22:03,14
144,12,2021-09-17 05:23:19,34
1487,132,2021-09-17 08:41:31,36
1487,132,2021-09-17 08:46:10,88
144,1758,2021-09-17 22:14:42,36
1487,620,2021-09-19 04:25:52,30
1021,1449,2021-09-23 04:38:35,51
286,1756,2021-09-23 05:22:09,36
483,1543,2021-09-24 00:42:22,45
286,1756,2021-09-24 01:51:36,61
144,1472,2021-09-25 19:24:42,14
144,1758,2021-09-25 19:28:42,31
144,1472,2021-09-26 05:02:46,63
144,42,2021-09-26 05:05:33,22
483,1543,2021-09-27 05:38:29,77
144,1472,2021-09-27 06:25:59,33
221,1792,2021-09-27 08:36:01,51
483,1543,2021-09-27 11:23:25,48
286,1756,2021-09-27 23:05:12,80
483,821,2021-09-28 12:22:23,48
483,1756,2021-09-28 12:22:40,74
1308,105,2021-09-29 20:52:38,33
1308,1716,2021-09-29 20:54:55,10
483,821,2021-09-30 01:28:29,68
144,1756,2021-09-30 05:11:44,63
1308,105,2021-09-30 07:25:17,64
1081,1342,2021-09-30 14:36:17,25
1807,3,2021-10-03 20:07:43,88
1807,3,2021-10-03 21:45:36,46
1807,32,2021-10-03 22:55:07,78
144,1436,2021-10-04 03:55:53,71
1487,1626,2021-10-04 06:06:42,13
586,396,2021-10-04 15:09:14,55
260,1783,2021-10-05 04:18:52,34
605,1698,2021-10-05 06:40:05,52
1802,1801,2021-10-06 05:43:06,56
518,1436,2021-10-07 19:10:03,76
518,1436,2021-10-08 17:59:53,36
221,1783,2021-10-11 08:35:34,12
221,1796,2021-10-11 08:37:18,24
518,1830,2021-10-12 19:08:49,65
509,1026,2021-10-13 21:03:01,76
1807,41,2021-10-13 22:21:19,44
1807,289,2021-10-13 22:23:34,83
1807,32,2021-10-13 22:25:17,50
1807,32,2021-10-14 03:35:59,82
1097,456,2021-10-20 01:42:44,38
605,1698,2021-10-20 02:29:46,71
1807,289,2021-10-21 06:43:18,81
260,1406,2021-10-23 04:53:56,28
1800,44,2021-10-24 04:08:34,86
1800,1801,2021-10-24 04:17:51,48
1657,1624,2021-10-24 04:19:33,51
1657,1624,2021-10-25 05:27:37,38
1657,536,2021-10-25 05:36:34,43
469,1781,2021-10-26 00:51:57,10
469,503,2021-10-26 00:52:50,23
469,1181,2021-10-26 01:00:11,40
469,175,2021-10-26 01:03:30,12
1308,9,2021-10-26 19:26:04,12
509,1026,2021-10-26 23:35:21,33
509,1839,2021-10-26 23:53:55,87
509,1839,2021-10-27 00:18:15,86
509,316,2021-10-27 00:32:02,86
469,1217,2021-10-27 07:30:58,78
469,1781,2021-10-27 07:31:59,40
469,503,2021-10-27 07:32:44,18
469,525,2021-10-27 07:34:30,21
1308,9,2021-10-27 19:43:14,54
483,821,2021-10-28 11:25:16,39
509,1839,2021-10-31 22:12:41,35
509,1026,2021-10-31 22:13:45,49
1657,36,2021-11-02 07:34:14,32
1657,36,2021-11-02 07:34:28,76
1657,1624,2021-11-02 07:35:27,12
1657,366,2021-11-02 07:42:00,56
1657,1675,2021-11-02 07:42:25,52
1657,1731,2021-11-02 07:43:05,23
509,1026,2021-11-02 16:45:59,46
1308,9,2021-11-04 18:04:50,37
586,396,2021-11-04 20:07:02,51
509,1097,2021-11-05 01:16:09,65
509,1839,2021-11-05 01:19:11,73
1308,9,2021-11-06 20:52:52,53
1308,9,2021-11-10 05:06:24,51
509,316,2021-11-11 18:58:21,24
469,1181,2021-11-16 18:55:23,34
1881,1750,2021-11-17 06:35:56,67
1881,1676,2021-11-17 06:45:28,27
1881,1052,2021-11-17 06:59:34,22
1881,1642,2021-11-17 07:02:01,67
1881,1079,2021-11-17 07:11:12,11
1881,1079,2021-11-17 07:21:27,74
1881,1750,2021-11-17 07:23:33,25
1881,1079,2021-11-17 07:25:51,82
1881,1750,2021-11-17 07:26:24,18
1881,1079,2021-11-17 07:27:59,49
1881,1079,2021-11-17 07:30:01,22
1881,1750,2021-11-17 07:37:19,31
1881,1052,2021-11-18 01:17:13,46
1881,1052,2021-11-18 04:57:00,62
1487,1890,2021-11-21 03:13:46,26
469,1181,2021-11-24 04:59:15,64
469,1629,2021-11-24 05:02:29,34
469,1629,2021-11-24 05:03:17,45
469,1629,2021-11-24 05:04:57,82
1487,1543,2021-11-26 00:39:43,29
144,1713,2021-11-28 18:30:47,76
1879,1520,2021-11-29 07:27:52,22
1879,1543,2021-11-29 07:37:49,17
483,1756,2021-09-16 03:38:19,27
483,1756,2021-09-16 18:09:14,76
144,1758,2021-09-17 05:19:58,61
144,1472,2021-09-17 05:22:03,22
144,12,2021-09-17 05:23:19,35
1487,132,2021-09-17 08:41:31,54
1487,132,2021-09-17 08:46:10,26
144,1758,2021-09-17 22:14:42,57
1487,620,2021-09-19 04:25:52,83
1021,1449,2021-09-23 04:38:35,72
286,1756,2021-09-23 05:22:09,87
483,1543,2021-09-24 00:42:22,71
286,1756,2021-09-24 01:51:36,86
144,1472,2021-09-25 19:24:42,68
144,1758,2021-09-25 19:28:42,53
144,1472,2021-09-26 05:02:46,45
144,42,2021-09-26 05:05:33,65
483,1543,2021-09-27 05:38:29,13
144,1472,2021-09-27 06:25:59,54
221,1792,2021-09-27 08:36:01,55
483,1543,2021-09-27 11:23:25,27
286,1756,2021-09-27 23:05:12,34
483,821,2021-09-28 12:22:23,87
483,1756,2021-09-28 12:22:40,41
1308,105,2021-09-29 20:52:38,39
1308,1716,2021-09-29 20:54:55,88
483,821,2021-09-30 01:28:29,39
144,1756,2021-09-30 05:11:44,59
1308,105,2021-09-30 07:25:17,42
1081,1342,2021-09-30 14:36:17,32
1807,3,2021-10-03 20:07:43,69
1807,3,2021-10-03 21:45:36,26
1807,32,2021-10-03 22:55:07,17
144,1436,2021-10-04 03:55:53,53
1487,1626,2021-10-04 06:06:42,33
586,396,2021-10-04 15:09:14,85
260,1783,2021-10-05 04:18:52,36
605,1698,2021-10-05 06:40:05,46
1802,1801,2021-10-06 05:43:06,76
518,1436,2021-10-07 19:10:03,20
518,1436,2021-10-08 17:59:53,13
221,1783,2021-10-11 08:35:34,29
221,1796,2021-10-11 08:37:18,39
518,1830,2021-10-12 19:08:49,29
509,1026,2021-10-13 21:03:01,33
1807,41,2021-10-13 22:21:19,87
1807,289,2021-10-13 22:23:34,45
1807,32,2021-10-13 22:25:17,50
1807,32,2021-10-14 03:35:59,47
1097,456,2021-10-20 01:42:44,54
605,1698,2021-10-20 02:29:46,70
1807,289,2021-10-21 06:43:18,13
260,1406,2021-10-23 04:53:56,41
1800,44,2021-10-24 04:08:34,32
1800,1801,2021-10-24 04:17:51,10
1657,1624,2021-10-24 04:19:33,29
1657,1624,2021-10-25 05:27:37,59
1657,536,2021-10-25 05:36:34,60
469,1781,2021-10-26 00:51:57,85
469,503,2021-10-26 00:52:50,58
469,1181,2021-10-26 01:00:11,28
469,175,2021-10-26 01:03:30,48
1308,9,2021-10-26 19:26:04,57
509,1026,2021-10-26 23:35:21,30
509,1839,2021-10-26 23:53:55,63
509,1839,2021-10-27 00:18:15,45
509,316,2021-10-27 00:32:02,34
469,1217,2021-10-27 07:30:58,35
469,1781,2021-10-27 07:31:59,59
469,503,2021-10-27 07:32:44,71
469,525,2021-10-27 07:34:30,53
1308,9,2021-10-27 19:43:14,18
483,821,2021-10-28 11:25:16,56
509,1839,2021-10-31 22:12:41,50
509,1026,2021-10-31 22:13:45,35
1657,36,2021-11-02 07:34:14,76
1657,36,2021-11-02 07:34:28,17
1657,1624,2021-11-02 07:35:27,24
1657,366,2021-11-02 07:42:00,78
1657,1675,2021-11-02 07:42:25,52
1657,1731,2021-11-02 07:43:05,37
509,1026,2021-11-02 16:45:59,80
1308,9,2021-11-04 18:04:50,49
586,396,2021-11-04 20:07:02,87
509,1097,2021-11-05 01:16:09,40
509,1839,2021-11-05 01:19:11,25
1308,9,2021-11-06 20:52:52,41
1308,9,2021-11-10 05:06:24,87
509,316,2021-11-11 18:58:21,40
469,1181,2021-11-16 18:55:23,80
1881,1750,2021-11-17 06:35:56,29
1881,1676,2021-11-17 06:45:28,27
1881,1052,2021-11-17 06:59:34,68
1881,1642,2021-11-17 07:02:01,12
1881,1079,2021-11-17 07:11:12,22
1881,1079,2021-11-17 07:21:27,41
1881,1750,2021-11-17 07:23:33,38
1881,1079,2021-11-17 07:25:51,28
1881,1750,2021-11-17 07:26:24,71
1881,1079,2021-11-17 07:27:59,45
1881,1079,2021-11-17 07:30:01,19
1881,1750,2021-11-17 07:37:19,52
1881,1052,2021-11-18 01:17:13,68
1881,1052,2021-11-18 04:57:00,40
1487,1890,2021-11-21 03:13:46,80
469,1181,2021-11-24 04:59:15,71
469,1629,2021-11-24 05:02:29,71
469,1629,2021-11-24 05:03:17,33
469,1629,2021-11-24 05:04:57,75
1487,1543,2021-11-26 00:39:43,25
144,1713,2021-11-28 18:30:47,51
1879,1520,2021-11-29 07:27:52,58
1879,1543,2021-11-29 07:37:49,56
