date,max_temp,min_temp,mean_temp,mean_rh,events,cloud_cover
2015-1-9,75,64,70,74,Rain,6
2015-1-10,77,60,68,80,NA,4
2015-1-11,75,64,70,71,NA,3
2015-1-12,77,66,72,77,NA,5
2015-1-13,75,64,70,73,NA,5
2015-1-14,75,60,68,71,NA,5
2015-1-15,78,60,69,74,NA,4
2015-1-16,78,62,70,69,NA,4
2015-1-17,77,64,70,84,Rain,7
2015-1-18,77,64,70,73,Rain,6
2015-1-19,78,64,71,74,Rain,5
2015-1-20,77,62,70,75,NA,3
2015-1-21,75,62,68,64,NA,4
2015-1-22,78,57,68,68,NA,3
2015-1-23,77,62,70,66,NA,5
2015-1-24,78,64,71,67,NA,5
2015-1-25,80,60,70,73,NA,5
2015-1-26,78,62,70,67,NA,6
2015-1-27,78,64,71,71,NA,6
2015-1-28,78,66,72,70,Rain,5
2015-1-29,82,64,73,71,NA,5
2015-1-30,82,64,73,73,NA,5
2015-1-31,75,68,72,84,Rain,6
2015-2-1,75,68,72,84,Rain,6
2015-2-2,82,66,74,77,Rain,5
2015-2-3,78,68,73,77,Rain,5
2015-2-4,69,60,64,84,Rain,5
2015-2-5,71,62,66,72,Rain,6
2015-2-6,69,60,64,69,Rain,6
2015-2-7,71,60,66,63,Rain,6
2015-2-8,71,62,66,73,NA,7
2015-2-9,75,64,70,76,NA,8
2015-2-10,77,64,70,75,Rain,6
2015-2-11,73,59,66,56,NA,6
2015-2-12,73,60,66,67,NA,7
2015-2-13,75,60,68,73,NA,7
2015-2-14,77,59,68,75,Rain,5
2015-2-15,73,60,66,72,Rain,5
2015-2-16,75,59,67,81,Rain,5
2015-2-17,75,57,66,76,NA,3
2015-2-18,75,59,67,77,NA,2
2015-2-19,75,57,66,76,Rain,2
2015-2-20,77,64,70,78,Rain,5
2015-2-21,77,62,70,84,Rain,6
2015-2-22,73,66,70,81,NA,6
2015-2-23,77,62,70,76,Rain,6
2015-2-24,73,62,68,73,Rain,6
2015-2-25,77,57,67,78,NA,1
2015-2-26,77,60,68,76,NA,3
2015-2-27,77,59,68,78,Thunderstorm,3
2015-2-28,77,59,68,77,NA,2
2015-3-1,80,60,70,74,NA,4
2015-3-2,78,62,70,74,NA,2
2015-3-3,77,62,70,74,Rain,4
2015-3-4,78,66,72,75,Rain,5
2015-3-5,78,62,70,80,NA,4
2015-3-6,77,64,72,84,Rain,6
2015-3-7,78,62,70,79,Rain,6
2015-3-8,73,62,68,71,Rain,6
2015-3-9,71,60,66,75,Rain,6
2015-3-10,75,60,68,76,NA,4
2015-3-11,75,59,67,78,NA,4
2015-3-12,78,64,71,80,NA,5
2015-3-13,78,60,69,76,NA,5
2015-3-14,82,60,71,77,NA,4
2015-3-15,73,62,68,80,Rain,4
2015-3-16,73,62,68,87,Rain,5
2015-3-17,71,62,66,76,Rain,4
2015-3-18,71,57,64,72,Rain,7
2015-3-19,71,55,63,74,Rain,6
2015-3-20,71,53,62,79,NA,4
2015-3-21,71,60,66,71,Rain,7
2015-3-22,73,57,65,70,NA,4
2015-3-23,71,59,65,71,Rain,6
2015-3-24,71,59,65,82,Rain,6
2015-3-25,75,57,66,82,Rain,4
2015-3-26,73,60,66,84,Rain,6
2015-3-27,75,60,68,89,Fog-Rain,7
2015-3-28,73,64,68,91,Rain,7
2015-3-29,73,62,68,84,Rain,5
2015-3-30,71,62,66,77,Rain,3
2015-3-31,71,62,66,70,NA,4
2015-4-1,71,53,62,79,NA,3
2015-4-2,71,53,62,85,NA,4
2015-4-3,69,57,63,80,Fog,3
2015-4-4,71,55,63,80,NA,4
2015-4-5,69,59,64,87,Rain,7
2015-4-6,73,60,66,81,NA,4
2015-4-7,73,60,66,80,NA,2
2015-4-8,75,60,68,79,NA,7
2015-4-9,71,66,68,87,Rain,5
2015-4-10,77,64,70,86,Rain,5
2015-4-11,69,59,64,79,Rain,4
2015-4-12,66,57,62,71,Rain,7
2015-4-13,66,51,58,84,Rain,6
2015-4-14,59,48,54,79,Rain,5
2015-4-15,64,46,55,75,Rain,5
2015-4-16,64,53,58,75,NA,6
2015-4-17,64,48,56,76,Rain,7
2015-4-18,62,53,58,87,Rain,6
2015-4-19,71,53,62,82,NA,3
2015-4-20,71,51,61,85,Fog,2
2015-4-21,69,51,60,89,Fog,1
2015-4-22,66,53,60,93,Fog,1
2015-4-23,68,55,62,90,Fog-Rain,5
2015-4-24,71,53,62,79,NA,4
2015-4-25,68,51,60,80,NA,5
2015-4-26,69,57,63,77,Rain,4
2015-4-27,71,64,68,89,Rain,7
2015-4-28,64,57,60,79,Rain-Thunderstorm,3
2015-4-29,64,53,58,78,Rain,4
2015-4-30,60,57,58,74,Rain,7
2015-5-1,64,46,55,83,NA,5
2015-5-2,62,50,56,79,Rain,7
2015-5-3,62,50,56,74,NA,8
2015-5-4,66,48,57,83,NA,6
2015-5-5,68,53,60,84,NA,3
2015-5-6,69,55,62,85,Rain,4
2015-5-7,71,62,66,91,Rain,5
2015-5-8,64,57,60,97,Rain,6
2015-5-9,66,55,60,86,NA,4
2015-5-10,66,55,60,80,Fog-Rain,4
2015-5-11,68,50,59,86,Fog,3
2015-5-12,62,57,60,82,Rain,6
2015-5-13,66,53,60,71,Rain,4
2015-5-14,66,53,60,85,Rain,6
2015-5-15,60,51,56,85,Rain,5
2015-5-16,60,48,54,78,Fog-Rain,3
2015-5-17,60,46,53,87,Rain,5
2015-5-18,60,46,53,85,Rain,6
2015-5-19,62,51,56,82,Rain,6
2015-5-20,60,44,52,87,Fog,6
2015-5-21,62,51,56,89,Rain,6
2015-5-22,62,51,56,81,Rain,3
2015-5-23,60,51,56,95,Rain,7
2015-5-24,59,53,56,77,Rain,5
2015-5-25,57,48,52,73,Rain,6
2015-5-26,57,51,54,78,Rain,5
2015-5-27,57,44,50,83,Rain,5
2015-5-28,57,41,49,80,NA,3
2015-5-29,57,39,48,91,Fog-Rain,4
2015-5-30,62,42,52,85,Fog,2
2015-5-31,62,51,56,90,Rain,6
2015-6-1,62,53,58,89,Rain,6
2015-6-2,68,53,60,91,Rain-Thunderstorm,5
2015-6-3,60,51,56,87,Rain-Hail,5
2015-6-4,60,53,56,88,Rain,5
2015-6-5,59,51,55,93,Fog-Rain,6
2015-6-6,59,46,52,94,Fog,6
2015-6-7,57,44,50,91,Fog-Rain,5
2015-6-8,60,42,51,91,Fog,4
2015-6-9,60,46,53,93,Fog,6
2015-6-10,62,51,56,77,Rain,6
2015-6-11,59,53,56,82,Rain,5
2015-6-12,60,51,56,74,Rain,6
2015-6-13,59,55,57,70,Rain,7
2015-6-14,60,53,58,83,Rain,5
2015-6-15,60,51,56,82,Rain,6
2015-6-16,55,41,48,68,Rain,3
2015-6-17,57,37,47,82,NA,6
2015-6-18,59,51,55,76,NA,7
2015-6-19,64,53,58,81,NA,6
2015-6-20,62,59,60,90,Rain,6
2015-6-21,59,50,54,78,Rain,6
2015-6-22,55,42,48,76,Rain,5
2015-6-23,50,37,44,72,NA,NA
2015-6-24,51,37,44,82,NA,2
2015-6-25,55,39,47,81,NA,5
2015-6-26,59,50,54,82,Rain,6
2015-6-27,59,53,56,78,Rain,5
2015-6-28,59,51,55,84,Rain,4
2015-6-29,59,51,55,82,Rain,5
2015-6-30,59,51,55,90,Rain,4
2015-7-1,59,50,54,84,Rain,4
2015-7-2,57,44,50,87,Rain,5
2015-7-3,60,44,52,89,Rain,6
2015-7-4,60,55,58,94,Rain,6
2015-7-5,57,53,55,84,Rain,5
2015-7-6,60,53,56,86,Rain,4
2015-7-7,62,51,56,91,Rain,7
2015-7-8,53,42,48,86,Rain,5
2015-7-9,50,39,44,66,NA,5
2015-7-10,50,39,44,70,NA,3
2015-7-11,53,35,44,82,NA,1
2015-7-12,51,35,43,85,NA,NA
2015-7-13,57,35,46,86,Fog,3
2015-7-14,57,44,50,78,Rain,4
2015-7-15,59,55,57,89,Rain,6
2015-7-16,59,50,54,95,Rain,4
2015-7-17,59,44,52,88,Rain,4
2015-7-18,60,44,52,91,Rain,6
2015-7-19,55,50,52,77,Rain,5
2015-7-20,57,50,54,82,Rain,5
2015-7-21,57,39,48,71,NA,6
2015-7-22,57,42,50,85,NA,5
2015-7-23,53,39,46,93,Fog,6
2015-7-24,55,44,50,88,Rain,7
2015-7-25,57,41,49,88,Fog-Rain,5
2015-7-26,59,50,54,92,Rain,7
2015-7-27,60,53,56,96,Rain,5
2015-7-28,60,48,54,88,Rain-Thunderstorm,4
2015-7-29,55,50,52,82,Rain,5
2015-7-30,53,41,47,72,NA,4
2015-7-31,57,44,50,87,Rain,6
2015-8-1,60,48,54,81,Rain,6
2015-8-2,60,50,55,91,Rain,6
2015-8-3,64,50,57,88,NA,4
2015-8-4,64,51,58,86,Rain,6
2015-8-5,59,51,55,97,Rain,7
2015-8-6,59,50,54,88,Rain,6
2015-8-7,55,50,52,84,Rain,6
2015-8-8,55,44,50,72,Rain,4
2015-8-9,53,41,48,85,Rain,5
2015-8-10,53,39,46,81,Rain,7
2015-8-11,51,39,45,76,NA,2
2015-8-12,53,39,46,79,NA,2
2015-8-13,57,35,46,83,NA,4
2015-8-14,59,51,55,83,Rain-Hail,6
2015-8-15,59,48,54,93,Rain,5
2015-8-16,59,50,54,85,Rain,5
2015-8-17,62,42,52,81,NA,4
2015-8-18,59,48,54,88,Rain,6
2015-8-19,59,50,54,88,Rain,5
2015-8-20,57,48,54,81,Rain,5
2015-8-21,55,41,48,81,Fog,3
2015-8-22,57,42,50,84,Rain,7
2015-8-23,60,48,54,81,NA,6
2015-8-24,62,48,55,81,NA,5
2015-8-25,59,51,55,87,Rain,7
2015-8-26,59,48,54,72,NA,5
2015-8-27,60,42,51,81,NA,4
2015-8-28,60,41,50,85,NA,5
2015-8-29,59,41,50,86,Fog-Rain,6
2015-8-30,62,53,58,97,Rain,7
2015-8-31,59,55,57,98,Fog-Rain,7
2015-9-1,64,53,58,91,Rain,6
2015-9-2,64,51,58,85,Rain,4
2015-9-3,59,51,55,85,Rain,6
2015-9-4,57,50,54,82,Rain,7
2015-9-5,59,50,54,82,Rain,6
2015-9-6,57,48,52,75,Rain,5
2015-9-7,57,50,54,73,Rain,5
2015-9-8,59,51,55,67,Rain,7
2015-9-9,59,48,54,78,Rain,6
2015-9-10,57,50,54,89,Rain,6
2015-9-11,55,48,52,75,Rain,5
2015-9-12,55,46,50,73,Rain,4
2015-9-13,59,50,55,82,NA,6
2015-9-14,60,44,52,92,Fog,4
2015-9-15,57,51,54,82,Rain,7
2015-9-16,59,53,56,79,Rain,7
2015-9-17,68,46,57,75,NA,5
2015-9-18,64,51,58,88,Rain,5
2015-9-19,60,51,56,84,Rain,6
2015-9-20,57,46,52,86,Rain-Hail,5
2015-9-21,57,48,52,76,Rain,6
2015-9-22,57,48,52,80,Rain,5
2015-9-23,59,51,55,85,Rain,7
2015-9-24,64,51,58,86,Rain,5
2015-9-25,64,51,58,77,Rain,5
2015-9-26,64,50,57,69,Rain,6
2015-9-27,62,44,53,73,Rain,5
2015-9-28,60,50,55,81,Rain,6
2015-9-29,62,44,53,78,NA,3
2015-9-30,64,44,54,80,NA,2
2015-10-1,66,50,58,78,NA,5
2015-10-2,66,51,58,85,Rain,6
2015-10-3,60,51,56,82,Rain,6
2015-10-4,60,53,56,80,NA,7
2015-10-5,60,53,56,74,NA,7
2015-10-6,62,51,56,77,NA,6
2015-10-7,62,53,58,78,NA,6
2015-10-8,60,53,56,75,Rain,6
2015-10-9,60,46,53,71,Rain,6
2015-10-10,60,50,55,78,Rain,6
2015-10-11,62,55,58,73,NA,7
2015-10-12,64,55,60,80,Rain,5
2015-10-13,64,51,58,79,Rain,5
2015-10-14,62,55,58,84,Rain,6
2015-10-15,60,55,58,72,NA,6
2015-10-16,60,55,58,73,NA,8
2015-10-17,62,55,58,75,Rain,7
2015-10-18,64,55,60,82,Rain,7
2015-10-19,60,53,56,74,Rain,5
2015-10-20,60,53,56,68,NA,5
2015-10-21,62,55,58,81,Rain,7
2015-10-22,64,55,60,79,Rain,6
2015-10-23,69,59,64,72,NA,6
2015-10-24,62,53,58,84,Rain,6
2015-10-25,60,48,54,81,NA,5
2015-10-26,64,48,56,76,NA,5
2015-10-27,64,55,60,77,NA,4
2015-10-28,66,50,58,77,NA,7
2015-10-29,64,57,60,88,Rain,7
2015-10-30,62,53,58,81,Rain,6
2015-10-31,62,53,58,70,NA,4
2015-11-1,62,51,56,69,NA,7
2015-11-2,62,50,56,82,Rain,5
2015-11-3,66,53,60,71,NA,6
2015-11-4,60,51,56,82,Rain,6
2015-11-5,62,50,56,68,NA,4
2015-11-6,64,46,55,70,NA,NA
2015-11-7,68,46,57,80,NA,1
2015-11-8,64,55,60,78,NA,4
2015-11-9,69,55,62,86,NA,6
2015-11-10,69,57,63,82,NA,5
2015-11-11,68,59,64,76,NA,6
2015-11-12,68,53,60,75,Rain-Thunderstorm,6
2015-11-13,62,44,53,58,NA,NA
2015-11-14,66,44,55,64,NA,4
2015-11-15,66,55,60,80,Rain,6
2015-11-16,64,57,60,94,Rain,7
2015-11-17,64,55,60,72,Rain,6
2015-11-18,62,51,58,71,Rain,7
2015-11-19,64,50,57,80,Rain,7
2015-11-20,68,57,62,77,Rain,6
2015-11-21,66,59,62,90,Rain,7
2015-11-22,66,59,62,83,Rain-Thunderstorm,6
2015-11-23,66,53,60,69,NA,4
2015-11-24,68,48,58,74,NA,4
2015-11-25,71,59,65,77,Rain,5
2015-11-26,73,64,68,86,Rain,6
2015-11-27,77,60,68,83,Rain,6
2015-11-28,75,60,68,88,Rain,7
2015-11-29,69,57,63,74,NA,6
2015-11-30,73,60,66,80,NA,7
2015-12-1,69,62,66,84,NA,6
2015-12-2,68,59,64,77,NA,7
2015-12-3,71,55,63,72,NA,6
2015-12-4,71,60,66,81,NA,5
2015-12-5,68,59,64,69,NA,6
2015-12-6,69,59,64,68,NA,4
2015-12-7,69,59,64,77,Rain,5
2015-12-8,66,59,62,61,NA,6
2015-12-9,68,59,64,67,Rain,6
2015-12-10,66,59,62,68,NA,7
2015-12-11,71,62,66,92,Rain,7
2015-12-12,77,62,70,76,Rain,6
2015-12-13,69,59,64,75,Rain,5
2015-12-14,66,57,62,62,NA,3
2015-12-15,68,59,64,68,Rain,6
2015-12-16,69,59,64,73,Rain,4
2015-12-17,66,55,60,66,Rain,5
2015-12-18,66,51,58,72,Rain,5
2015-12-19,69,59,64,75,NA,4
2015-12-20,69,59,64,75,NA,5
2015-12-21,71,60,66,76,NA,5
2015-12-22,73,62,68,75,NA,5
2015-12-23,71,59,65,76,Rain,6
2015-12-24,66,59,62,85,Rain,6
2015-12-25,68,57,62,79,Rain,7
2015-12-26,75,57,66,78,NA,2
2015-12-27,75,60,68,80,NA,5
2015-12-28,71,59,65,81,NA,4
2015-12-29,73,62,68,77,NA,4
2015-12-30,75,62,68,77,Rain,5
2015-12-31,78,60,69,71,NA,1
2016-1-1,68,62,65,82,Rain,6
2016-1-2,68,64,66,94,Rain,6
2016-1-3,77,66,72,91,Rain,7
2016-1-4,73,60,66,76,Rain,6
2016-1-5,69,55,62,69,NA,5
2016-1-6,69,57,63,65,NA,5
2016-1-7,71,60,66,65,Rain,7
2016-1-8,77,64,70,92,Rain,7
2016-1-9,69,64,66,81,Rain,6
2016-1-10,71,62,66,76,Rain,7
2016-1-11,75,59,67,72,NA,5
2016-1-12,69,62,66,87,Rain,6
2016-1-13,71,62,66,73,NA,5
2016-1-14,75,62,68,80,NA,5
2016-1-15,75,62,68,76,NA,4
2016-1-16,78,59,68,76,Rain,4
2016-1-17,78,66,72,80,Rain,5
2016-1-18,77,68,72,89,Rain,6
2016-1-19,75,62,68,78,Rain,5
2016-1-20,75,62,68,78,NA,4
2016-1-21,78,64,71,77,NA,5
2016-1-22,77,62,70,75,NA,5
2016-1-23,78,59,68,76,NA,3
2016-1-24,82,60,71,73,NA,1
2016-1-25,82,64,73,73,NA,4
2016-1-26,80,64,72,80,Rain,6
2016-1-27,77,69,73,91,Fog-Rain-Thunderstorm,6
2016-1-28,78,68,73,85,Fog-Rain,5
2016-1-29,77,68,72,84,Rain,6
2016-1-30,78,66,72,78,NA,4
2016-1-31,80,66,73,81,Rain-Thunderstorm,4
2016-2-1,78,68,73,78,NA,4
2016-2-2,78,66,72,77,NA,6
2016-2-3,78,66,72,77,NA,4
2016-2-4,77,64,70,65,Rain,7
2016-2-5,75,66,70,83,Rain,5
2016-2-6,78,66,72,87,Rain,7
2016-2-7,80,68,74,75,Rain,6
2016-2-8,75,66,70,78,Rain,7
2016-2-9,75,66,70,75,NA,7
2016-2-10,78,66,72,83,Rain,5
2016-2-11,78,64,71,80,NA,6
2016-2-12,78,64,71,81,Rain,4
2016-2-13,80,62,71,76,NA,3
2016-2-14,78,64,71,71,NA,5
2016-2-15,78,64,71,68,Rain,6
2016-2-16,77,66,72,79,Rain,6
2016-2-17,71,66,68,87,Rain,6
2016-2-18,78,68,73,88,Rain-Hail,6
2016-2-19,77,64,70,81,Rain,4
2016-2-20,75,59,67,74,NA,3
2016-2-21,75,66,70,75,NA,5
2016-2-22,78,60,69,77,NA,5
2016-2-23,77,62,70,74,NA,4
2016-2-24,77,60,68,79,NA,4
2016-2-25,75,57,66,77,NA,3
2016-2-26,78,60,69,77,NA,NA
2016-2-27,80,62,71,86,Rain,5
2016-2-28,78,69,74,88,Rain,6
2016-2-29,73,68,70,94,Rain,6
2016-3-1,71,64,68,88,Rain,7
2016-3-2,73,62,68,77,NA,6
2016-3-3,75,60,68,74,NA,5
2016-3-4,75,60,68,74,NA,6
2016-3-5,77,60,68,81,NA,3
2016-3-6,75,59,67,81,NA,4
2016-3-7,75,69,72,79,Rain,7
2016-3-8,75,68,72,76,NA,4
2016-3-9,73,64,68,74,Rain,5
2016-3-10,73,55,64,78,NA,5
2016-3-11,73,64,68,78,Rain,6
2016-3-12,71,55,63,61,NA,5
2016-3-13,73,55,64,70,NA,3
2016-3-14,73,55,64,77,NA,5
2016-3-15,75,59,67,81,Rain,6
2016-3-16,77,66,72,85,Rain,5
2016-3-17,69,62,66,93,Rain,6
2016-3-18,75,62,68,82,Rain,4
2016-3-19,73,62,68,76,NA,6
2016-3-20,75,62,68,80,Rain,5
2016-3-21,77,60,68,79,Rain,4
2016-3-22,75,64,70,76,NA,4
2016-3-23,71,68,70,88,Rain,7
2016-3-24,73,68,70,92,Rain,7
2016-3-25,75,66,70,90,Rain,4
2016-3-26,75,64,70,85,NA,5
2016-3-27,73,62,68,82,NA,3
2016-3-28,71,59,65,83,Rain,4
2016-3-29,73,59,66,78,NA,4
2016-3-30,73,59,66,62,NA,2
2016-3-31,69,57,63,76,NA,4
2016-4-1,69,62,66,79,Rain,5
2016-4-2,78,66,72,86,Rain,6
2016-4-3,75,64,70,88,Rain,4
2016-4-4,71,60,66,76,NA,4
2016-4-5,69,57,63,75,Rain,4
2016-4-6,68,50,59,68,NA,3
2016-4-7,68,50,59,79,NA,7
2016-4-8,69,55,62,84,Rain,5
2016-4-9,69,55,62,79,NA,4
2016-4-10,68,51,60,89,Rain,6
2016-4-11,69,57,63,85,NA,6
2016-4-12,73,57,65,83,Rain,4
2016-4-13,66,57,62,83,Rain,6
2016-4-14,69,55,62,77,Rain,4
2016-4-15,68,50,59,80,NA,3
2016-4-16,68,53,60,76,Rain,3
2016-4-17,66,59,62,94,Rain,7
2016-4-18,69,60,64,83,NA,4
2016-4-19,69,57,63,78,NA,5
2016-4-20,68,55,62,84,Fog,4
2016-4-21,69,55,62,75,Rain,6
2016-4-22,71,57,64,74,NA,5
2016-4-23,71,51,61,78,NA,5
2016-4-24,64,59,62,85,Rain,6
2016-4-25,68,59,64,72,Rain,5
2016-4-26,68,57,64,75,Rain,6
2016-4-27,68,51,60,83,Fog-Rain,4
2016-4-28,66,57,62,70,NA,8
2016-4-29,64,60,62,68,NA,8
2016-4-30,68,55,62,70,NA,6
2016-5-1,69,53,61,85,Rain,6
2016-5-2,73,57,65,87,Fog,5
2016-5-3,73,53,63,82,NA,4
2016-5-4,71,51,61,92,Fog,5
2016-5-5,71,60,66,86,Rain,6
2016-5-6,68,59,64,91,Fog-Rain,7
2016-5-7,68,55,62,88,Fog,6
2016-5-8,64,55,60,91,Fog,5
2016-5-9,69,55,62,90,Fog,2
2016-5-10,69,53,61,89,Fog,2
2016-5-11,69,64,66,92,Rain,7
2016-5-12,68,60,64,85,Rain,4
2016-5-13,71,57,64,86,Rain,4
2016-5-14,69,57,64,82,Rain,5
2016-5-15,68,55,62,88,Rain,5
2016-5-16,68,57,62,85,Rain-Thunderstorm,5
2016-5-17,66,55,60,68,Rain,6
2016-5-18,66,51,58,79,Rain-Thunderstorm,5
2016-5-19,66,57,62,79,Rain,5
2016-5-20,68,57,62,80,Rain-Thunderstorm,4
2016-5-21,62,53,58,87,Rain-Thunderstorm,5
2016-5-22,62,55,58,78,Rain,6
2016-5-23,57,51,54,83,Rain,6
2016-5-24,64,55,60,80,Rain,6
2016-5-25,64,53,58,84,Rain,5
2016-5-26,64,51,58,84,Rain,3
2016-5-27,64,53,58,86,Rain,5
2016-5-28,68,60,64,81,Rain,5
2016-5-29,66,55,60,87,Rain,6
2016-5-30,60,51,56,78,Rain,3
2016-5-31,59,51,55,78,Rain,5
2016-6-1,57,44,50,87,Fog-Rain,4
2016-6-2,57,44,50,76,NA,7
2016-6-3,57,39,48,86,NA,NA
2016-6-4,59,39,49,87,NA,NA
2016-6-5,59,41,50,88,NA,NA
2016-6-6,60,42,51,84,NA,3
2016-6-7,64,50,57,72,NA,4
2016-6-8,62,55,58,76,Rain,5
2016-6-9,66,59,62,88,Rain,6
2016-6-10,68,59,64,96,Rain,7
2016-6-11,62,53,58,89,Fog-Rain,6
2016-6-12,62,53,58,83,Rain,5
2016-6-13,57,44,50,72,Rain,4
2016-6-14,59,42,50,93,Rain,5
2016-6-15,60,51,56,93,Rain,5
2016-6-16,62,46,54,89,Rain,4
2016-6-17,59,44,52,89,NA,5
2016-6-18,57,46,52,88,Fog-Rain,6
2016-6-19,60,51,56,81,Fog,7
2016-6-20,64,44,54,92,Fog,3
2016-6-21,64,53,58,88,Fog-Rain,7
2016-6-22,62,60,61,96,Rain-Thunderstorm,7
2016-6-23,62,53,60,91,Rain,5
2016-6-24,60,50,55,81,Rain,5
2016-6-25,60,50,55,95,Rain,6
2016-6-26,62,50,56,85,Rain,5
2016-6-27,60,48,54,87,Rain,6
2016-6-28,60,51,56,85,Rain,3
2016-6-29,57,51,54,97,Rain,6
2016-6-30,59,50,54,95,Fog-Rain,7
2016-7-1,53,42,48,76,NA,1
2016-7-2,55,35,45,82,Fog,NA
2016-7-3,55,35,45,84,Fog,6
2016-7-4,60,41,50,90,Fog,4
2016-7-5,60,42,51,93,Fog-Rain,5
2016-7-6,51,42,46,100,Fog,4
2016-7-7,59,50,54,87,Rain,6
2016-7-8,60,55,58,90,Rain-Thunderstorm,6
2016-7-9,59,48,54,69,NA,5
2016-7-10,57,46,52,74,NA,3
2016-7-11,57,44,50,75,NA,4
2016-7-12,57,41,49,81,NA,4
2016-7-13,59,39,49,85,Rain,7
2016-7-14,59,50,54,83,Rain,5
2016-7-15,60,51,56,79,Rain-Thunderstorm,5
2016-7-16,57,50,54,76,Rain,4
2016-7-17,59,51,55,78,Rain,6
2016-7-18,57,50,54,78,Rain,5
2016-7-19,60,51,56,83,Rain,6
2016-7-20,57,51,54,78,Rain,6
2016-7-21,57,50,54,79,Rain,6
2016-7-22,59,48,54,85,Rain,6
2016-7-23,62,57,60,92,Rain,7
2016-7-24,64,55,60,75,Rain-Hail,7
2016-7-25,59,46,52,77,Rain,4
2016-7-26,60,48,54,90,Rain,5
2016-7-27,60,46,53,90,Rain,4
2016-7-28,60,51,56,86,Rain,5
2016-7-29,59,51,55,73,Rain,6
2016-7-30,60,51,56,78,Rain,6
2016-7-31,55,46,50,77,Rain,5
2016-8-1,59,48,54,86,Rain,4
2016-8-2,57,48,52,83,Rain,4
2016-8-3,60,51,56,89,Rain,6
2016-8-4,57,50,54,92,Rain,6
2016-8-5,57,48,52,84,Rain,4
2016-8-6,50,44,47,86,Rain,7
2016-8-7,51,46,48,68,Rain,3
2016-8-8,51,37,44,72,Rain,4
2016-8-9,55,39,47,75,Rain,5
2016-8-10,53,46,50,75,Rain,6
2016-8-11,59,48,54,79,NA,4
2016-8-12,60,42,51,87,NA,5
2016-8-13,59,48,54,87,Rain,5
2016-8-14,59,41,50,79,NA,7
2016-8-15,57,46,52,69,NA,7
2016-8-16,60,41,50,85,Fog,5
2016-8-17,59,42,50,85,Fog,3
2016-8-18,59,42,50,84,Fog,NA
2016-8-19,57,42,50,75,NA,6
2016-8-20,60,46,53,77,NA,7
2016-8-21,60,42,51,81,NA,4
2016-8-22,60,44,52,82,Rain,6
2016-8-23,60,48,54,86,NA,3
2016-8-24,57,46,52,96,Rain,6
2016-8-25,60,55,58,97,Rain,7
2016-8-26,64,55,60,82,Rain,6
2016-8-27,60,51,56,72,Rain,5
2016-8-28,60,48,54,81,NA,2
2016-8-29,57,48,52,85,Rain,6
2016-8-30,60,53,56,84,Rain,3
2016-8-31,60,48,54,81,NA,6
2016-9-1,59,46,52,88,Rain,6
2016-9-2,64,50,57,85,Rain,6
2016-9-3,60,55,58,90,Rain,7
2016-9-4,66,57,62,90,Rain,7
2016-9-5,60,55,58,77,Rain,6
2016-9-6,60,53,56,76,Rain,5
2016-9-7,60,51,56,73,Rain,6
2016-9-8,51,42,46,75,Rain,5
2016-9-9,53,44,48,61,NA,5
2016-9-10,57,44,50,72,NA,1
2016-9-11,60,39,50,74,NA,NA
2016-9-12,59,41,50,83,NA,5
2016-9-13,62,44,53,76,NA,7
2016-9-14,64,50,57,84,Rain,6
2016-9-15,57,55,56,94,Rain,7
2016-9-16,68,57,62,88,Rain,5
2016-9-17,60,57,58,91,Rain,6
2016-9-18,62,55,58,90,Rain,7
2016-9-19,60,51,56,84,Rain,5
2016-9-20,60,50,55,85,Rain,6
2016-9-21,60,53,56,86,Rain,7
2016-9-22,62,51,56,89,Rain,7
2016-9-23,66,57,62,90,Rain,7
2016-9-24,62,55,58,90,Rain,6
2016-9-25,60,55,58,97,Rain,7
2016-9-26,64,55,60,81,Rain,7
2016-9-27,64,55,60,87,Rain,6
2016-9-28,60,53,56,93,Rain-Thunderstorm,7
2016-9-29,66,53,60,86,Rain,6
2016-9-30,66,55,60,90,Rain,7
2016-10-1,66,55,60,87,Rain,6
2016-10-2,64,55,60,92,Rain,6
2016-10-3,64,51,58,88,Fog-Rain,4
2016-10-4,64,55,60,83,Rain,5
2016-10-5,64,55,60,82,Rain,5
2016-10-6,60,53,56,81,Rain,6
2016-10-7,60,50,55,77,Rain,5
2016-10-8,62,55,58,73,Rain,5
2016-10-9,64,53,58,82,Rain,7
2016-10-10,59,53,56,83,Rain,6
2016-10-11,69,53,61,87,Rain,5
2016-10-12,66,57,62,84,Rain,6
2016-10-13,62,53,58,68,Rain,3
2016-10-14,66,48,57,79,Rain,5
2016-10-15,60,48,54,78,Rain,4
2016-10-16,62,55,58,75,Rain,5
2016-10-17,64,57,60,77,NA,3
2016-10-18,64,53,58,76,NA,3
2016-10-19,69,50,60,83,NA,6
2016-10-20,69,57,63,83,Rain,6
2016-10-21,62,51,56,75,Rain,5
2016-10-22,62,53,58,75,Rain,5
2016-10-23,64,51,58,72,NA,NA
2016-10-24,66,51,58,81,Rain,6
2016-10-25,66,55,60,89,Rain,6
2016-10-26,66,55,60,83,Rain,5
2016-10-27,64,55,60,78,Rain,5
2016-10-28,66,53,60,76,Rain,4
2016-10-29,62,55,58,68,Rain,3
2016-10-30,60,51,56,63,NA,3
2016-10-31,62,46,54,71,Rain-Thunderstorm,4
2016-11-1,68,44,56,69,NA,5
